date,indicator_code,value,country
2024-02-03,GOLD,593.61,GLD
2024-02-03,OIL,61.0,OIL
2024-02-03,COPPER,5099.24,CPR
2024-02-03,EURUSD,1.104167,EU
2024-02-03,HIBOR,3.0576,HK
2024-02-04,FEDFUNDS,5.7703,US
2024-02-04,CPI,7.9768,US
2024-02-04,M2,25684.57,US
2024-02-04,GOLD,594.88,GLD
2024-02-04,OIL,61.21,OIL
2024-02-04,COPPER,5082.11,CPR
2024-02-04,EURUSD,1.102676,EU
2024-02-04,HIBOR,3.0689,HK
2024-02-05,FEDFUNDS,5.7272,US
2024-02-05,CPI,7.9844,US
2024-02-05,M2,25671.3,US
2024-02-05,GOLD,594.49,GLD
2024-02-05,OIL,62.23,OIL
2024-02-05,COPPER,5102.87,CPR
2024-02-05,EURUSD,1.107404,EU
2024-02-05,HIBOR,3.0731,HK
2024-02-06,FEDFUNDS,5.6583,US
2024-02-06,CPI,7.9812,US
2024-02-06,M2,25661.15,US
2024-02-06,GOLD,595.21,GLD
2024-02-06,OIL,59.21,OIL
2024-02-06,COPPER,5098.07,CPR
2024-02-06,EURUSD,1.101223,EU
2024-02-06,HIBOR,3.0721,HK
2024-02-07,FEDFUNDS,5.7801,US
2024-02-07,CPI,7.9755,US
2024-02-07,M2,25704.88,US
2024-02-07,GOLD,594.97,GLD
2024-02-07,OIL,61.51,OIL
2024-02-07,COPPER,5097.33,CPR
2024-02-07,EURUSD,1.10547,EU
2024-02-07,HIBOR,3.0549,HK
2024-02-08,FEDFUNDS,5.6679,US
2024-02-08,CPI,7.9929,US
2024-02-08,M2,25692.1,US
2024-02-08,GOLD,595.04,GLD
2024-02-08,OIL,60.75,OIL
2024-02-08,COPPER,5097.57,CPR
2024-02-08,EURUSD,1.106829,EU
2024-02-08,HIBOR,3.0798,HK
2024-02-09,FEDFUNDS,5.6525,US
2024-02-09,CPI,7.9638,US
2024-02-09,M2,25669.03,US
2024-02-09,GOLD,593.74,GLD
2024-02-09,OIL,60.5,OIL
2024-02-09,COPPER,5090.35,CPR
2024-02-09,EURUSD,1.102436,EU
2024-02-09,HIBOR,3.0647,HK
2024-02-10,FEDFUNDS,5.6783,US
2024-02-10,CPI,7.971,US
2024-02-10,M2,25719.62,US
2024-02-10,GOLD,597.33,GLD
2024-02-10,OIL,62.37,OIL
2024-02-10,COPPER,5096.27,CPR
2024-02-10,EURUSD,1.104955,EU
2024-02-10,HIBOR,3.0617,HK
2024-02-11,FEDFUNDS,5.6866,US
2024-02-11,CPI,7.9777,US
2024-02-11,M2,25643.15,US
2024-02-11,GOLD,592.37,GLD
2024-02-11,OIL,59.91,OIL
2024-02-11,COPPER,5085.21,CPR
2024-02-11,EURUSD,1.104496,EU
2024-02-11,HIBOR,3.0904,HK
2024-02-12,FEDFUNDS,5.6767,US
2024-02-12,CPI,7.9645,US
2024-02-12,M2,25689.21,US
2024-02-12,GOLD,594.89,GLD
2024-02-12,OIL,60.9,OIL
2024-02-12,COPPER,5086.27,CPR
2024-02-12,EURUSD,1.103041,EU
2024-02-12,HIBOR,3.0695,HK
2024-02-13,FEDFUNDS,5.7522,US
2024-02-13,CPI,7.9617,US
2024-02-13,M2,25774.19,US
2024-02-13,GOLD,595.51,GLD
2024-02-13,OIL,60.43,OIL
2024-02-13,COPPER,5102.36,CPR
2024-02-13,EURUSD,1.107416,EU
2024-02-13,HIBOR,3.0795,HK
2024-02-14,FEDFUNDS,5.7908,US
2024-02-14,CPI,7.9827,US
2024-02-14,M2,25762.8,US
2024-02-14,GOLD,596.68,GLD
2024-02-14,OIL,60.63,OIL
2024-02-14,COPPER,5099.36,CPR
2024-02-14,EURUSD,1.103238,EU
2024-02-14,HIBOR,3.0656,HK
2024-02-15,FEDFUNDS,5.7126,US
2024-02-15,CPI,7.9488,US
2024-02-15,M2,25632.42,US
2024-02-15,GOLD,596.61,GLD
2024-02-15,OIL,61.7,OIL
2024-02-15,COPPER,5094.12,CPR
2024-02-15,EURUSD,1.10432,EU
2024-02-15,HIBOR,3.0719,HK
2024-02-16,FEDFUNDS,5.7171,US
2024-02-16,CPI,7.9576,US
2024-02-16,M2,25732.72,US
2024-02-16,GOLD,596.79,GLD
2024-02-16,OIL,61.58,OIL
2024-02-16,COPPER,5098.54,CPR
2024-02-16,EURUSD,1.103144,EU
2024-02-16,HIBOR,3.0556,HK
2024-02-17,FEDFUNDS,5.6664,US
2024-02-17,CPI,7.9954,US
2024-02-17,M2,25681.83,US
2024-02-17,GOLD,593.64,GLD
2024-02-17,OIL,61.12,OIL
2024-02-17,COPPER,5089.77,CPR
2024-02-17,EURUSD,1.104349,EU
2024-02-17,HIBOR,3.0576,HK
2024-02-18,FEDFUNDS,5.6834,US
2024-02-18,CPI,7.9823,US
2024-02-18,M2,25689.75,US
2024-02-18,GOLD,589.67,GLD
2024-02-18,OIL,61.11,OIL
2024-02-18,COPPER,5087.76,CPR
2024-02-18,EURUSD,1.101965,EU
2024-02-18,HIBOR,3.0851,HK
2024-02-19,FEDFUNDS,5.6561,US
2024-02-19,CPI,7.9989,US
2024-02-19,M2,25732.72,US
2024-02-19,GOLD,593.84,GLD
2024-02-19,OIL,61.35,OIL
2024-02-19,COPPER,5096.83,CPR
2024-02-19,EURUSD,1.104894,EU
2024-02-19,HIBOR,3.0608,HK
2024-02-20,FEDFUNDS,5.7237,US
2024-02-20,CPI,7.9531,US
2024-02-20,M2,25680.7,US
2024-02-20,GOLD,595.75,GLD
2024-02-20,OIL,61.55,OIL
2024-02-20,COPPER,5089.07,CPR
2024-02-20,EURUSD,1.104843,EU
2024-02-20,HIBOR,3.0785,HK
2024-02-21,FEDFUNDS,5.7754,US
2024-02-21,CPI,7.9623,US
2024-02-21,M2,25732.85,US
2024-02-21,GOLD,594.59,GLD
2024-02-21,OIL,60.66,OIL
2024-02-21,COPPER,5089.33,CPR
2024-02-21,EURUSD,1.106131,EU
2024-02-21,HIBOR,3.0753,HK
2024-02-22,FEDFUNDS,5.7048,US
2024-02-22,CPI,7.9717,US
2024-02-22,M2,25713.02,US
2024-02-22,GOLD,593.3,GLD
2024-02-22,OIL,60.27,OIL
2024-02-22,COPPER,5095.36,CPR
2024-02-22,EURUSD,1.104892,EU
2024-02-22,HIBOR,3.0716,HK
2024-02-23,FEDFUNDS,5.6733,US
2024-02-23,CPI,7.9602,US
2024-02-23,M2,25759.0,US
2024-02-23,GOLD,596.51,GLD
2024-02-23,OIL,61.55,OIL
2024-02-23,COPPER,5092.08,CPR
2024-02-23,EURUSD,1.103942,EU
2024-02-23,HIBOR,3.0522,HK
2024-02-24,FEDFUNDS,5.7434,US
2024-02-24,CPI,7.9523,US
2024-02-24,M2,25724.43,US
2024-02-24,GOLD,594.41,GLD
2024-02-24,OIL,61.02,OIL
2024-02-24,COPPER,5087.78,CPR
2024-02-24,EURUSD,1.102752,EU
2024-02-24,HIBOR,3.0714,HK
2024-02-25,FEDFUNDS,5.6745,US
2024-02-25,CPI,8.0092,US
2024-02-25,M2,25756.8,US
2024-02-25,GOLD,594.95,GLD
2024-02-25,OIL,60.09,OIL
2024-02-25,COPPER,5093.52,CPR
2024-02-25,EURUSD,1.104776,EU
2024-02-25,HIBOR,3.0631,HK
2024-02-26,FEDFUNDS,5.7505,US
2024-02-26,CPI,7.9639,US
2024-02-26,M2,25837.96,US
2024-02-26,GOLD,594.09,GLD
2024-02-26,OIL,61.78,OIL
2024-02-26,COPPER,5099.42,CPR
2024-02-26,EURUSD,1.105218,EU
2024-02-26,HIBOR,3.0738,HK
2024-02-27,FEDFUNDS,5.7332,US
2024-02-27,CPI,7.9574,US
2024-02-27,M2,25749.17,US
2024-02-27,GOLD,597.79,GLD
2024-02-27,OIL,60.18,OIL
2024-02-27,COPPER,5090.61,CPR
2024-02-27,EURUSD,1.101976,EU
2024-02-27,HIBOR,3.0638,HK
2024-02-28,FEDFUNDS,5.6266,US
2024-02-28,CPI,7.987,US
2024-02-28,M2,25814.07,US
2024-02-28,GOLD,593.4,GLD
2024-02-28,OIL,60.82,OIL
2024-02-28,COPPER,5086.9,CPR
2024-02-28,EURUSD,1.098882,EU
2024-02-28,HIBOR,3.0733,HK
2024-02-29,FEDFUNDS,5.6335,US
2024-02-29,CPI,7.9463,US
2024-02-29,M2,25628.75,US
2024-02-29,GOLD,592.27,GLD
2024-02-29,OIL,59.79,OIL
2024-02-29,COPPER,5094.02,CPR
2024-02-29,EURUSD,1.100488,EU
2024-02-29,HIBOR,3.0529,HK
2024-03-01,FEDFUNDS,5.6924,US
2024-03-01,CPI,7.9963,US
2024-03-01,M2,25715.23,US
2024-03-01,GOLD,592.18,GLD
2024-03-01,OIL,60.47,OIL
2024-03-01,COPPER,5096.48,CPR
2024-03-01,EURUSD,1.103268,EU
2024-03-01,HIBOR,3.0846,HK
2024-03-02,FEDFUNDS,5.6271,US
2024-03-02,CPI,8.0071,US
2024-03-02,M2,25652.83,US
2024-03-02,GOLD,593.96,GLD
2024-03-02,OIL,61.01,OIL
2024-03-02,COPPER,5093.0,CPR
2024-03-02,EURUSD,1.100577,EU
2024-03-02,HIBOR,3.0422,HK
2024-03-03,FEDFUNDS,5.6513,US
2024-03-03,CPI,7.9365,US
2024-03-03,M2,25726.62,US
2024-03-03,GOLD,594.9,GLD
2024-03-03,OIL,61.36,OIL
2024-03-03,COPPER,5096.69,CPR
2024-03-03,EURUSD,1.104624,EU
2024-03-03,HIBOR,3.0579,HK
2024-03-04,FEDFUNDS,5.6238,US
2024-03-04,CPI,7.9752,US
2024-03-04,M2,25731.57,US
2024-03-04,GOLD,591.73,GLD
2024-03-04,OIL,61.26,OIL
2024-03-04,COPPER,5088.5,CPR
2024-03-04,EURUSD,1.104253,EU
2024-03-04,HIBOR,3.0652,HK
2024-03-05,FEDFUNDS,5.7175,US
2024-03-05,CPI,7.9615,US
2024-03-05,M2,25588.78,US
2024-03-05,GOLD,595.04,GLD
2024-03-05,OIL,61.38,OIL
2024-03-05,COPPER,5088.83,CPR
2024-03-05,EURUSD,1.104523,EU
2024-03-05,HIBOR,3.0496,HK
2024-03-06,FEDFUNDS,5.6348,US
2024-03-06,CPI,7.9366,US
2024-03-06,M2,25710.88,US
2024-03-06,GOLD,594.6,GLD
2024-03-06,OIL,60.92,OIL
2024-03-06,COPPER,5083.47,CPR
2024-03-06,EURUSD,1.106398,EU
2024-03-06,HIBOR,3.077,HK
2024-03-07,FEDFUNDS,5.7628,US
2024-03-07,CPI,7.9674,US
2024-03-07,M2,25752.7,US
2024-03-07,GOLD,594.51,GLD
2024-03-07,OIL,61.04,OIL
2024-03-07,COPPER,5088.5,CPR
2024-03-07,EURUSD,1.105352,EU
2024-03-07,HIBOR,3.0791,HK
2024-03-08,FEDFUNDS,5.6766,US
2024-03-08,CPI,7.9514,US
2024-03-08,M2,25715.17,US
2024-03-08,GOLD,595.42,GLD
2024-03-08,OIL,60.49,OIL
2024-03-08,COPPER,5096.62,CPR
2024-03-08,EURUSD,1.10334,EU
2024-03-08,HIBOR,3.0646,HK
2024-03-09,FEDFUNDS,5.7749,US
2024-03-09,CPI,7.9888,US
2024-03-09,M2,25741.59,US
2024-03-09,GOLD,595.87,GLD
2024-03-09,OIL,60.6,OIL
2024-03-09,COPPER,5095.07,CPR
2024-03-09,EURUSD,1.104179,EU
2024-03-09,HIBOR,3.0776,HK
2024-03-10,FEDFUNDS,5.7586,US
2024-03-10,CPI,7.9739,US
2024-03-10,M2,25705.09,US
2024-03-10,GOLD,598.32,GLD
2024-03-10,OIL,59.7,OIL
2024-03-10,COPPER,5092.09,CPR
2024-03-10,EURUSD,1.104514,EU
2024-03-10,HIBOR,3.0664,HK
2024-03-11,FEDFUNDS,5.6711,US
2024-03-11,CPI,7.991,US
2024-03-11,M2,25731.07,US
2024-03-11,GOLD,595.87,GLD
2024-03-11,OIL,59.81,OIL
2024-03-11,COPPER,5096.85,CPR
2024-03-11,EURUSD,1.10627,EU
2024-03-11,HIBOR,3.0906,HK
2024-03-12,FEDFUNDS,5.6322,US
2024-03-12,CPI,7.9503,US
2024-03-12,M2,25645.54,US
2024-03-12,GOLD,593.35,GLD
2024-03-12,OIL,59.98,OIL
2024-03-12,COPPER,5094.31,CPR
2024-03-12,EURUSD,1.104603,EU
2024-03-12,HIBOR,3.056,HK
2024-03-13,FEDFUNDS,5.7559,US
2024-03-13,CPI,7.9734,US
2024-03-13,M2,25710.87,US
2024-03-13,GOLD,594.65,GLD
2024-03-13,OIL,58.59,OIL
2024-03-13,COPPER,5092.79,CPR
2024-03-13,EURUSD,1.105466,EU
2024-03-13,HIBOR,3.0678,HK
2024-03-14,FEDFUNDS,5.7536,US
2024-03-14,CPI,7.9454,US
2024-03-14,M2,25695.68,US
2024-03-14,GOLD,592.88,GLD
2024-03-14,OIL,61.36,OIL
2024-03-14,COPPER,5082.6,CPR
2024-03-14,EURUSD,1.104752,EU
2024-03-14,HIBOR,3.0746,HK
2024-03-15,FEDFUNDS,5.7235,US
2024-03-15,CPI,7.9675,US
2024-03-15,M2,25532.99,US
2024-03-15,GOLD,592.3,GLD
2024-03-15,OIL,59.35,OIL
2024-03-15,COPPER,5096.44,CPR
2024-03-15,EURUSD,1.107339,EU
2024-03-15,HIBOR,3.0671,HK
2024-03-16,FEDFUNDS,5.6899,US
2024-03-16,CPI,8.0081,US
2024-03-16,M2,25752.3,US
2024-03-16,GOLD,597.6,GLD
2024-03-16,OIL,59.6,OIL
2024-03-16,COPPER,5092.68,CPR
2024-03-16,EURUSD,1.10635,EU
2024-03-16,HIBOR,3.0675,HK
2024-03-17,FEDFUNDS,5.6805,US
2024-03-17,CPI,7.9679,US
2024-03-17,M2,25646.66,US
2024-03-17,GOLD,592.16,GLD
2024-03-17,OIL,59.73,OIL
2024-03-17,COPPER,5090.67,CPR
2024-03-17,EURUSD,1.106716,EU
2024-03-17,HIBOR,3.0643,HK
2024-03-18,FEDFUNDS,5.7654,US
2024-03-18,CPI,7.951,US
2024-03-18,M2,25648.36,US
2024-03-18,GOLD,595.35,GLD
2024-03-18,OIL,61.67,OIL
2024-03-18,COPPER,5091.08,CPR
2024-03-18,EURUSD,1.10551,EU
2024-03-18,HIBOR,3.0568,HK
2024-03-19,FEDFUNDS,5.7566,US
2024-03-19,CPI,7.9553,US
2024-03-19,M2,25685.0,US
2024-03-19,GOLD,593.36,GLD
2024-03-19,OIL,60.57,OIL
2024-03-19,COPPER,5094.19,CPR
2024-03-19,EURUSD,1.108102,EU
2024-03-19,HIBOR,3.0568,HK
2024-03-20,FEDFUNDS,5.686,US
2024-03-20,CPI,7.9673,US
2024-03-20,M2,25771.99,US
2024-03-20,GOLD,592.94,GLD
2024-03-20,OIL,61.48,OIL
2024-03-20,COPPER,5092.46,CPR
2024-03-20,EURUSD,1.10783,EU
2024-03-20,HIBOR,3.086,HK
2024-03-21,FEDFUNDS,5.6631,US
2024-03-21,CPI,7.9471,US
2024-03-21,M2,25638.89,US
2024-03-21,GOLD,591.58,GLD
2024-03-21,OIL,59.67,OIL
2024-03-21,COPPER,5094.07,CPR
2024-03-21,EURUSD,1.10856,EU
2024-03-21,HIBOR,3.0847,HK
2024-03-22,FEDFUNDS,5.7265,US
2024-03-22,CPI,7.9745,US
2024-03-22,M2,25725.45,US
2024-03-22,GOLD,593.47,GLD
2024-03-22,OIL,60.93,OIL
2024-03-22,COPPER,5088.54,CPR
2024-03-22,EURUSD,1.103183,EU
2024-03-22,HIBOR,3.0858,HK
2024-03-23,FEDFUNDS,5.7698,US
2024-03-23,CPI,7.9775,US
2024-03-23,M2,25716.99,US
2024-03-23,GOLD,594.54,GLD
2024-03-23,OIL,60.13,OIL
2024-03-23,COPPER,5094.84,CPR
2024-03-23,EURUSD,1.106357,EU
2024-03-23,HIBOR,3.0703,HK
2024-03-24,FEDFUNDS,5.7107,US
2024-03-24,CPI,7.935,US
2024-03-24,M2,25726.98,US
2024-03-24,GOLD,596.57,GLD
2024-03-24,OIL,60.09,OIL
2024-03-24,COPPER,5093.66,CPR
2024-03-24,EURUSD,1.104615,EU
2024-03-24,HIBOR,3.0668,HK
2024-03-25,FEDFUNDS,5.7678,US
2024-03-25,CPI,7.9934,US
2024-03-25,M2,25757.44,US
2024-03-25,GOLD,596.49,GLD
2024-03-25,OIL,60.05,OIL
2024-03-25,COPPER,5090.19,CPR
2024-03-25,EURUSD,1.105726,EU
2024-03-25,HIBOR,3.0574,HK
2024-03-26,FEDFUNDS,5.6968,US
2024-03-26,CPI,7.9697,US
2024-03-26,M2,25671.29,US
2024-03-26,GOLD,595.33,GLD
2024-03-26,OIL,60.43,OIL
2024-03-26,COPPER,5095.04,CPR
2024-03-26,EURUSD,1.105077,EU
2024-03-26,HIBOR,3.0485,HK
2024-03-27,FEDFUNDS,5.7526,US
2024-03-27,CPI,7.9815,US
2024-03-27,M2,25753.69,US
2024-03-27,GOLD,592.4,GLD
2024-03-27,OIL,60.99,OIL
2024-03-27,COPPER,5092.92,CPR
2024-03-27,EURUSD,1.106317,EU
2024-03-27,HIBOR,3.0838,HK
2024-03-28,FEDFUNDS,5.6838,US
2024-03-28,CPI,7.9625,US
2024-03-28,M2,25752.83,US
2024-03-28,GOLD,595.56,GLD
2024-03-28,OIL,60.68,OIL
2024-03-28,COPPER,5099.77,CPR
2024-03-28,EURUSD,1.105852,EU
2024-03-28,HIBOR,3.0705,HK
2024-03-29,FEDFUNDS,5.71,US
2024-03-29,CPI,7.9459,US
2024-03-29,M2,25708.78,US
2024-03-29,GOLD,595.49,GLD
2024-03-29,OIL,61.71,OIL
2024-03-29,COPPER,5089.86,CPR
2024-03-29,EURUSD,1.106343,EU
2024-03-29,HIBOR,3.0697,HK
2024-03-30,FEDFUNDS,5.5695,US
2024-03-30,CPI,8.4838,US
2024-03-30,M2,25987.62,US
2024-03-30,GOLD,601.62,GLD
2024-03-30,OIL,55.29,OIL
2024-03-30,COPPER,5144.86,CPR
2024-03-30,EURUSD,1.078073,EU
2024-03-30,HIBOR,3.3616,HK
2024-03-31,FEDFUNDS,5.543,US
2024-03-31,CPI,8.4695,US
2024-03-31,M2,25974.02,US
2024-03-31,GOLD,600.11,GLD
2024-03-31,OIL,57.01,OIL
2024-03-31,COPPER,5124.74,CPR
2024-03-31,EURUSD,1.081124,EU
2024-03-31,HIBOR,3.3628,HK
2024-04-01,FEDFUNDS,5.6483,US
2024-04-01,CPI,8.4911,US
2024-04-01,M2,26000.13,US
2024-04-01,GOLD,605.32,GLD
2024-04-01,OIL,56.54,OIL
2024-04-01,COPPER,5137.82,CPR
2024-04-01,EURUSD,1.077311,EU
2024-04-01,HIBOR,3.3774,HK
2024-04-02,FEDFUNDS,5.6058,US
2024-04-02,CPI,8.531,US
2024-04-02,M2,25991.48,US
2024-04-02,GOLD,605.29,GLD
2024-04-02,OIL,57.6,OIL
2024-04-02,COPPER,5133.24,CPR
2024-04-02,EURUSD,1.080246,EU
2024-04-02,HIBOR,3.3535,HK
2024-04-03,FEDFUNDS,5.6749,US
2024-04-03,CPI,8.5141,US
2024-04-03,M2,26033.49,US
2024-04-03,GOLD,603.92,GLD
2024-04-03,OIL,55.98,OIL
2024-04-03,COPPER,5136.07,CPR
2024-04-03,EURUSD,1.079137,EU
2024-04-03,HIBOR,3.3471,HK
2024-04-04,FEDFUNDS,5.6149,US
2024-04-04,CPI,8.4932,US
2024-04-04,M2,26053.21,US
2024-04-04,GOLD,605.28,GLD
2024-04-04,OIL,55.97,OIL
2024-04-04,COPPER,5137.6,CPR
2024-04-04,EURUSD,1.080916,EU
2024-04-04,HIBOR,3.3616,HK
2024-04-05,FEDFUNDS,5.5938,US
2024-04-05,CPI,8.506,US
2024-04-05,M2,26008.98,US
2024-04-05,GOLD,608.06,GLD
2024-04-05,OIL,56.99,OIL
2024-04-05,COPPER,5136.7,CPR
2024-04-05,EURUSD,1.079649,EU
2024-04-05,HIBOR,3.369,HK
2024-04-06,FEDFUNDS,5.5415,US
2024-04-06,CPI,8.4813,US
2024-04-06,M2,26122.83,US
2024-04-06,GOLD,602.41,GLD
2024-04-06,OIL,55.59,OIL
2024-04-06,COPPER,5130.67,CPR
2024-04-06,EURUSD,1.081136,EU
2024-04-06,HIBOR,3.3608,HK
2024-04-07,FEDFUNDS,5.588,US
2024-04-07,CPI,8.4509,US
2024-04-07,M2,26042.12,US
2024-04-07,GOLD,607.9,GLD
2024-04-07,OIL,56.53,OIL
2024-04-07,COPPER,5130.85,CPR
2024-04-07,EURUSD,1.07965,EU
2024-04-07,HIBOR,3.3547,HK
2024-04-08,FEDFUNDS,5.5937,US
2024-04-08,CPI,8.5049,US
2024-04-08,M2,25989.97,US
2024-04-08,GOLD,603.49,GLD
2024-04-08,OIL,56.89,OIL
2024-04-08,COPPER,5132.23,CPR
2024-04-08,EURUSD,1.079505,EU
2024-04-08,HIBOR,3.3663,HK
2024-04-09,FEDFUNDS,5.5302,US
2024-04-09,CPI,8.4763,US
2024-04-09,M2,26036.21,US
2024-04-09,GOLD,601.67,GLD
2024-04-09,OIL,56.83,OIL
2024-04-09,COPPER,5135.97,CPR
2024-04-09,EURUSD,1.07949,EU
2024-04-09,HIBOR,3.3612,HK
2024-04-10,FEDFUNDS,5.5819,US
2024-04-10,CPI,8.4658,US
2024-04-10,M2,26035.85,US
2024-04-10,GOLD,601.28,GLD
2024-04-10,OIL,56.37,OIL
2024-04-10,COPPER,5135.69,CPR
2024-04-10,EURUSD,1.079814,EU
2024-04-10,HIBOR,3.3713,HK
2024-04-11,FEDFUNDS,5.5823,US
2024-04-11,CPI,8.4901,US
2024-04-11,M2,26014.38,US
2024-04-11,GOLD,604.97,GLD
2024-04-11,OIL,57.67,OIL
2024-04-11,COPPER,5122.99,CPR
2024-04-11,EURUSD,1.076902,EU
2024-04-11,HIBOR,3.3614,HK
2024-04-12,FEDFUNDS,5.6072,US
2024-04-12,CPI,8.5038,US
2024-04-12,M2,25979.49,US
2024-04-12,GOLD,601.82,GLD
2024-04-12,OIL,55.96,OIL
2024-04-12,COPPER,5134.17,CPR
2024-04-12,EURUSD,1.07824,EU
2024-04-12,HIBOR,3.3656,HK
2024-04-13,FEDFUNDS,5.4749,US
2024-04-13,CPI,8.5045,US
2024-04-13,M2,25984.54,US
2024-04-13,GOLD,604.15,GLD
2024-04-13,OIL,56.41,OIL
2024-04-13,COPPER,5132.2,CPR
2024-04-13,EURUSD,1.082833,EU
2024-04-13,HIBOR,3.3572,HK
2024-04-14,FEDFUNDS,5.6176,US
2024-04-14,CPI,8.4876,US
2024-04-14,M2,26107.88,US
2024-04-14,GOLD,604.33,GLD
2024-04-14,OIL,56.51,OIL
2024-04-14,COPPER,5128.12,CPR
2024-04-14,EURUSD,1.083263,EU
2024-04-14,HIBOR,3.3703,HK
2024-04-15,FEDFUNDS,5.6236,US
2024-04-15,CPI,8.4778,US
2024-04-15,M2,26036.2,US
2024-04-15,GOLD,602.92,GLD
2024-04-15,OIL,56.31,OIL
2024-04-15,COPPER,5130.78,CPR
2024-04-15,EURUSD,1.077303,EU
2024-04-15,HIBOR,3.3581,HK
2024-04-16,FEDFUNDS,5.6496,US
2024-04-16,CPI,8.503,US
2024-04-16,M2,25946.41,US
2024-04-16,GOLD,606.77,GLD
2024-04-16,OIL,56.72,OIL
2024-04-16,COPPER,5122.85,CPR
2024-04-16,EURUSD,1.08051,EU
2024-04-16,HIBOR,3.3573,HK
2024-04-17,FEDFUNDS,5.5814,US
2024-04-17,CPI,8.5192,US
2024-04-17,M2,25933.44,US
2024-04-17,GOLD,606.22,GLD
2024-04-17,OIL,56.19,OIL
2024-04-17,COPPER,5129.29,CPR
2024-04-17,EURUSD,1.07759,EU
2024-04-17,HIBOR,3.3694,HK
2024-04-18,FEDFUNDS,5.6134,US
2024-04-18,CPI,8.461,US
2024-04-18,M2,25933.4,US
2024-04-18,GOLD,603.99,GLD
2024-04-18,OIL,57.08,OIL
2024-04-18,COPPER,5131.58,CPR
2024-04-18,EURUSD,1.078959,EU
2024-04-18,HIBOR,3.3622,HK
2024-04-19,FEDFUNDS,5.6212,US
2024-04-19,CPI,8.4949,US
2024-04-19,M2,26032.39,US
2024-04-19,GOLD,604.45,GLD
2024-04-19,OIL,56.1,OIL
2024-04-19,COPPER,5141.94,CPR
2024-04-19,EURUSD,1.083475,EU
2024-04-19,HIBOR,3.3658,HK
2024-04-20,FEDFUNDS,5.6968,US
2024-04-20,CPI,8.4795,US
2024-04-20,M2,26014.75,US
2024-04-20,GOLD,600.29,GLD
2024-04-20,OIL,55.97,OIL
2024-04-20,COPPER,5133.01,CPR
2024-04-20,EURUSD,1.079163,EU
2024-04-20,HIBOR,3.3606,HK
2024-04-21,FEDFUNDS,5.5422,US
2024-04-21,CPI,8.5025,US
2024-04-21,M2,25957.52,US
2024-04-21,GOLD,602.7,GLD
2024-04-21,OIL,56.97,OIL
2024-04-21,COPPER,5135.39,CPR
2024-04-21,EURUSD,1.076615,EU
2024-04-21,HIBOR,3.369,HK
2024-04-22,FEDFUNDS,5.5898,US
2024-04-22,CPI,8.512,US
2024-04-22,M2,26073.58,US
2024-04-22,GOLD,603.86,GLD
2024-04-22,OIL,56.6,OIL
2024-04-22,COPPER,5139.0,CPR
2024-04-22,EURUSD,1.081521,EU
2024-04-22,HIBOR,3.3583,HK
2024-04-23,FEDFUNDS,5.6504,US
2024-04-23,CPI,8.4695,US
2024-04-23,M2,26116.28,US
2024-04-23,GOLD,606.65,GLD
2024-04-23,OIL,56.26,OIL
2024-04-23,COPPER,5137.08,CPR
2024-04-23,EURUSD,1.076815,EU
2024-04-23,HIBOR,3.3384,HK
2024-04-24,FEDFUNDS,5.6558,US
2024-04-24,CPI,8.4711,US
2024-04-24,M2,25995.2,US
2024-04-24,GOLD,605.54,GLD
2024-04-24,OIL,56.43,OIL
2024-04-24,COPPER,5135.19,CPR
2024-04-24,EURUSD,1.079322,EU
2024-04-24,HIBOR,3.352,HK
2024-04-25,FEDFUNDS,5.5958,US
2024-04-25,CPI,8.5021,US
2024-04-25,M2,26047.08,US
2024-04-25,GOLD,601.7,GLD
2024-04-25,OIL,57.19,OIL
2024-04-25,COPPER,5130.99,CPR
2024-04-25,EURUSD,1.079614,EU
2024-04-25,HIBOR,3.341,HK
2024-04-26,FEDFUNDS,5.5879,US
2024-04-26,CPI,8.5034,US
2024-04-26,M2,26046.5,US
2024-04-26,GOLD,602.39,GLD
2024-04-26,OIL,58.07,OIL
2024-04-26,COPPER,5133.38,CPR
2024-04-26,EURUSD,1.080175,EU
2024-04-26,HIBOR,3.3645,HK
2024-04-27,FEDFUNDS,5.6284,US
2024-04-27,CPI,8.4903,US
2024-04-27,M2,25971.25,US
2024-04-27,GOLD,608.1,GLD
2024-04-27,OIL,56.8,OIL
2024-04-27,COPPER,5122.47,CPR
2024-04-27,EURUSD,1.080674,EU
2024-04-27,HIBOR,3.3843,HK
2024-04-28,FEDFUNDS,5.6084,US
2024-04-28,CPI,8.5471,US
2024-04-28,M2,26032.33,US
2024-04-28,GOLD,605.14,GLD
2024-04-28,OIL,57.12,OIL
2024-04-28,COPPER,5142.58,CPR
2024-04-28,EURUSD,1.07917,EU
2024-04-28,HIBOR,3.3701,HK
2024-04-29,FEDFUNDS,5.6502,US
2024-04-29,CPI,8.4855,US
2024-04-29,M2,26063.21,US
2024-04-29,GOLD,603.65,GLD
2024-04-29,OIL,55.63,OIL
2024-04-29,COPPER,5130.51,CPR
2024-04-29,EURUSD,1.082312,EU
2024-04-29,HIBOR,3.3458,HK
2024-04-30,FEDFUNDS,5.6442,US
2024-04-30,CPI,8.4709,US
2024-04-30,M2,25977.43,US
2024-04-30,GOLD,604.14,GLD
2024-04-30,OIL,57.41,OIL
2024-04-30,COPPER,5142.77,CPR
2024-04-30,EURUSD,1.081462,EU
